sessid,subjid,channo,clusid,sitename,regionname,hemisphere,clustype
1,30,1,1,LA,AM,L,MU
1,30,1,2,LA,AM,L,SU
1,30,1,3,LA,AM,L,SU
1,30,1,4,LA,AM,L,SU
1,30,2,1,LA,AM,L,MU
1,30,2,2,LA,AM,L,SU
1,30,3,1,LA,AM,L,SU
1,30,3,2,LA,AM,L,MU
1,30,3,3,LA,AM,L,SU
1,30,3,4,LA,AM,L,SU
1,30,3,5,LA,AM,L,SU
1,30,4,1,LA,AM,L,MU
1,30,5,1,LA,AM,L,MU
1,30,5,2,LA,AM,L,MU
1,30,5,3,LA,AM,L,MU
1,30,5,4,LA,AM,L,SU
1,30,7,1,LA,AM,L,SU
1,30,7,2,LA,AM,L,SU
1,30,7,3,LA,AM,L,MU
1,30,8,1,LA,AM,L,MU
1,30,8,2,LA,AM,L,MU
1,30,8,3,LA,AM,L,SU
1,30,8,4,LA,AM,L,SU
1,30,11,1,LAH,HC,L,MU
1,30,13,1,LAH,HC,L,SU
1,30,13,2,LAH,HC,L,MU
1,30,13,3,LAH,HC,L,SU
1,30,13,4,LAH,HC,L,SU
1,30,13,5,LAH,HC,L,SU
1,30,15,1,LAH,HC,L,MU
1,30,17,1,LEC,EC,L,MU
1,30,17,2,LEC,EC,L,SU
1,30,18,1,LEC,EC,L,MU
1,30,18,2,LEC,EC,L,SU
1,30,19,1,LEC,EC,L,MU
1,30,19,2,LEC,EC,L,SU
1,30,19,3,LEC,EC,L,SU
1,30,20,1,LEC,EC,L,MU
1,30,21,1,LEC,EC,L,MU
1,30,21,2,LEC,EC,L,SU
1,30,21,3,LEC,EC,L,SU
1,30,21,4,LEC,EC,L,SU
1,30,22,1,LEC,EC,L,MU
1,30,22,2,LEC,EC,L,SU
1,30,22,3,LEC,EC,L,SU
1,30,23,1,LEC,EC,L,MU
1,30,23,2,LEC,EC,L,SU
1,30,24,1,LEC,EC,L,MU
1,30,24,2,LEC,EC,L,MU
1,30,24,3,LEC,EC,L,SU
1,30,26,1,LMH,HC,L,SU
1,30,26,2,LMH,HC,L,SU
1,30,26,3,LMH,HC,L,MU
1,30,26,4,LMH,HC,L,MU
1,30,28,1,LMH,HC,L,MU
1,30,29,1,LMH,HC,L,SU
1,30,29,2,LMH,HC,L,SU
1,30,29,3,LMH,HC,L,SU
1,30,30,1,LMH,HC,L,SU
1,30,30,2,LMH,HC,L,MU
1,30,31,1,LMH,HC,L,MU
1,30,32,1,LMH,HC,L,SU
1,30,32,2,LMH,HC,L,MU
1,30,32,3,LMH,HC,L,SU
1,30,32,4,LMH,HC,L,SU
1,30,32,5,LMH,HC,L,SU
1,30,37,1,LPHC,PHC,L,MU
1,30,37,2,LPHC,PHC,L,SU
1,30,37,3,LPHC,PHC,L,SU
1,30,38,1,LPHC,PHC,L,SU
1,30,38,2,LPHC,PHC,L,SU
1,30,40,1,LPHC,PHC,L,MU
1,30,40,2,LPHC,PHC,L,SU
1,30,40,3,LPHC,PHC,L,MU
1,30,41,1,RA,AM,R,SU
1,30,41,2,RA,AM,R,MU
1,30,44,1,RA,AM,R,SU
1,30,44,2,RA,AM,R,MU
1,30,44,3,RA,AM,R,SU
1,30,45,1,RA,AM,R,MU
1,30,45,2,RA,AM,R,SU
1,30,46,1,RA,AM,R,MU
1,30,46,2,RA,AM,R,SU
1,30,47,1,RA,AM,R,MU
1,30,47,2,RA,AM,R,SU
1,30,48,1,RA,AM,R,MU
1,30,50,1,RAH,HC,R,MU
1,30,50,2,RAH,HC,R,SU
1,30,51,1,RAH,HC,R,MU
1,30,51,2,RAH,HC,R,SU
1,30,51,3,RAH,HC,R,SU
1,30,52,1,RAH,HC,R,MU
1,30,52,2,RAH,HC,R,MU
1,30,52,3,RAH,HC,R,SU
1,30,53,1,RAH,HC,R,MU
1,30,54,1,RAH,HC,R,SU
1,30,54,2,RAH,HC,R,MU
1,30,54,3,RAH,HC,R,SU
1,30,55,1,RAH,HC,R,MU
1,30,55,2,RAH,HC,R,SU
1,30,56,1,RAH,HC,R,SU
1,30,56,2,RAH,HC,R,MU
1,30,56,3,RAH,HC,R,MU
1,30,57,1,REC,EC,R,MU
1,30,57,2,REC,EC,R,MU
1,30,57,3,REC,EC,R,SU
1,30,58,1,REC,EC,R,MU
1,30,58,2,REC,EC,R,MU
1,30,58,3,REC,EC,R,SU
1,30,59,1,REC,EC,R,MU
1,30,59,2,REC,EC,R,SU
1,30,59,3,REC,EC,R,SU
1,30,60,1,REC,EC,R,MU
1,30,60,2,REC,EC,R,SU
1,30,60,3,REC,EC,R,SU
1,30,61,1,REC,EC,R,MU
1,30,61,2,REC,EC,R,MU
1,30,61,3,REC,EC,R,MU
1,30,61,4,REC,EC,R,SU
1,30,62,1,REC,EC,R,SU
1,30,62,2,REC,EC,R,MU
1,30,63,1,REC,EC,R,MU
1,30,63,2,REC,EC,R,SU
1,30,64,1,REC,EC,R,MU
1,30,64,2,REC,EC,R,SU
1,30,66,1,RMH,HC,R,MU
1,30,67,1,RMH,HC,R,MU
1,30,69,1,RMH,HC,R,MU
1,30,70,1,RMH,HC,R,MU
1,30,71,1,RMH,HC,R,MU
1,30,72,1,RMH,HC,R,MU
1,30,73,1,RPHC,PHC,R,MU
1,30,73,2,RPHC,PHC,R,MU
1,30,73,3,RPHC,PHC,R,SU
1,30,74,1,RPHC,PHC,R,MU
1,30,74,2,RPHC,PHC,R,SU
1,30,75,1,RPHC,PHC,R,MU
1,30,75,2,RPHC,PHC,R,SU
1,30,76,1,RPHC,PHC,R,MU
1,30,76,2,RPHC,PHC,R,SU
1,30,76,3,RPHC,PHC,R,SU
